"id","name","logo"
1259,"Fiorentina","https://cdn5.wyscout.com/photos/team/public/78_120x120.png"
-9023,"FK Desna Chernihiv U19","https://cdn5.wyscout.com/photos/team/public/g-9023_120x120.png"
-8711,"FK Desna Chernihiv U21","https://cdn5.wyscout.com/photos/team/public/g-8711_120x120.png"
-4478,"FK Dinamo Moskva U17","https://cdn5.wyscout.com/photos/team/public/g-4478_120x120.png"
-8712,"FK Lviv U21","https://cdn5.wyscout.com/photos/team/public/g-8712_120x120.png"
2260,"FK Mariupol","https://cdn5.wyscout.com/photos/team/public/1047_120x120.png"
23106,"FK Mariupol U21","https://cdn5.wyscout.com/photos/team/public/g23106_120x120.png"
-8882,"FK Nyva Ternopil","https://cdn5.wyscout.com/photos/team/public/g-8882_120x120.png"
76,"Flamurtari Vlorë","https://cdn5.wyscout.com/photos/team/public/2641_120x120.png"
8722,"Floridsdorfer AC","https://cdn5.wyscout.com/photos/team/public/g8722_120x120.png"
1551,"Fortuna Sittard","https://cdn5.wyscout.com/photos/team/public/860_120x120.png"
34944,"Fortuna Sittard U19","https://cdn5.wyscout.com/photos/team/public/g34944_120x120.png"
619,"Fredericia","https://cdn5.wyscout.com/photos/team/public/2469_120x120.png"
621,"Fremad Amager","https://cdn5.wyscout.com/photos/team/public/g621_120x120.png"
667,"Fulham","https://cdn5.wyscout.com/photos/team/public/29_120x120.png"
2217,"Galatasaray","https://cdn5.wyscout.com/photos/team/public/469_120x120.png"
20613,"Galatasaray Res.","https://cdn5.wyscout.com/photos/team/public/g20613_120x120.png"
25439,"Galatasaray U19","https://cdn5.wyscout.com/photos/team/public/g25439_120x120.png"
30241,"Galatasaray U21","https://cdn5.wyscout.com/photos/team/public/g30241_120x120.png"
931,"Gazélec Ajaccio","https://cdn5.wyscout.com/photos/team/public/g931_120x120.png"
3287,"Gaziantep BB","https://cdn5.wyscout.com/photos/team/public/1340_120x120.png"
40191,"Gazisehir Gaziantep U19","https://cdn5.wyscout.com/photos/team/public/g40191_120x120.png"
40170,"Gazisehir Gaziantep U21","https://cdn5.wyscout.com/photos/team/public/g40170_120x120.png"
15217,"Gazovik Orenburg II","https://cdn5.wyscout.com/photos/team/public/g15217_120x120.png"
11727,"Geel","https://cdn5.wyscout.com/photos/team/public/g11727_120x120.png"
2219,"Gençlerbirligi","https://cdn5.wyscout.com/photos/team/public/825_120x120.png"
228,"Genk","https://cdn5.wyscout.com/photos/team/public/522_120x120.png"
214,"Gent","https://cdn5.wyscout.com/photos/team/public/517_120x120.png"
6042,"Giresunspor","https://cdn5.wyscout.com/photos/team/public/1348_120x120.png"
37624,"Giresunspor U19","https://cdn5.wyscout.com/photos/team/public/g37624_120x120.png"
1540,"Go Ahead Eagles","https://cdn5.wyscout.com/photos/team/public/854_120x120.png"
11547,"Goldau","https://cdn5.wyscout.com/photos/team/public/g11547_120x120.png"
201,"Gomel","https://cdn5.wyscout.com/photos/team/public/1566_120x120.png"
14231,"Gorica","https://cdn5.wyscout.com/photos/team/public/3706_120x120.png"
2247,"Göztepe","https://cdn5.wyscout.com/photos/team/public/3932_120x120.png"
-7546,"Göztepe U17","https://cdn5.wyscout.com/photos/team/public/g-7546_120x120.png"
37602,"Göztepe U19","https://cdn5.wyscout.com/photos/team/public/4375_120x120.png"
39825,"Göztepe U21","https://cdn5.wyscout.com/photos/team/public/g39825_120x120.png"
2178,"Grasshopper","https://cdn5.wyscout.com/photos/team/public/582_120x120.png"
23402,"Grasshopper U18","https://cdn5.wyscout.com/photos/team/public/g23402_120x120.png"
8760,"Grasshopper U21","https://cdn5.wyscout.com/photos/team/public/g8760_120x120.png"
1527,"Groningen","https://cdn5.wyscout.com/photos/team/public/143_120x120.png"
22875,"Groningen U23","https://cdn5.wyscout.com/photos/team/public/g22875_120x120.png"
2995,"Guijuelo","https://cdn5.wyscout.com/photos/team/public/2708_120x120.png"
904,"Guingamp","https://cdn5.wyscout.com/photos/team/public/567_120x120.png"
4658,"GVVV","https://cdn5.wyscout.com/photos/team/public/4424_120x120.png"
2145,"Halmstad","https://cdn5.wyscout.com/photos/team/public/647_120x120.png"
2147,"Hammarby","https://cdn5.wyscout.com/photos/team/public/644_120x120.png"
972,"Hannover 96","https://cdn5.wyscout.com/photos/team/public/10_120x120.png"
10578,"Hapoel Eran Hadera","https://cdn5.wyscout.com/photos/team/public/g10578_120x120.png"
6763,"Hartberg","https://cdn5.wyscout.com/photos/team/public/2105_120x120.png"
-9587,"Hartford Athletic","https://cdn5.wyscout.com/photos/team/public/g-9587_120x120.png"
39689,"Hartford City","https://cdn5.wyscout.com/photos/team/public/g39689_120x120.png"
2883,"Hatayspor","https://cdn5.wyscout.com/photos/team/public/g2883_120x120.png"
13298,"HB Køge","https://cdn5.wyscout.com/photos/team/public/1941_120x120.png"
25992,"HB Køge U17","https://cdn5.wyscout.com/photos/team/public/g25992_120x120.png"
24563,"HB Køge U19","https://cdn5.wyscout.com/photos/team/public/g24563_120x120.png"
1519,"Heerenveen","https://cdn5.wyscout.com/photos/team/public/144_120x120.png"
34546,"Heerenveen Res.","https://cdn5.wyscout.com/photos/team/public/g34546_120x120.png"
22973,"Heerenveen U19","https://cdn5.wyscout.com/photos/team/public/g22973_120x120.png"
1534,"Helmond Sport","https://cdn5.wyscout.com/photos/team/public/851_120x120.png"
35742,"Helsingør U19","https://cdn5.wyscout.com/photos/team/public/g35742_120x120.png"
1536,"Heracles","https://cdn5.wyscout.com/photos/team/public/154_120x120.png"
4669,"HHC","https://cdn5.wyscout.com/photos/team/public/g4669_120x120.png"
9055,"Hirnyk","https://cdn5.wyscout.com/photos/team/public/g9055_120x120.png"
9058,"Hirnyk-Sport","https://cdn5.wyscout.com/photos/team/public/g9058_120x120.png"
4523,"Hobro","https://cdn5.wyscout.com/photos/team/public/2662_120x120.png"
28849,"Hobro Res.","https://cdn5.wyscout.com/photos/team/public/g28849_120x120.png"
4740,"Hoogeveen","https://cdn5.wyscout.com/photos/team/public/g4740_120x120.png"
7491,"Horn","https://cdn5.wyscout.com/photos/team/public/g7491_120x120.png"
613,"Horsens","https://cdn5.wyscout.com/photos/team/public/285_120x120.png"
-6648,"Horsens U19","https://cdn5.wyscout.com/photos/team/public/g-6648_120x120.png"
3003,"Huesca","https://cdn5.wyscout.com/photos/team/public/1210_120x120.png"
641,"Hvidovre","https://cdn5.wyscout.com/photos/team/public/2659_120x120.png"
2149,"IFK Göteborg","https://cdn5.wyscout.com/photos/team/public/642_120x120.png"
4659,"IJsselmeervogels","https://cdn5.wyscout.com/photos/team/public/g4659_120x120.png"
13345,"Imst","https://cdn5.wyscout.com/photos/team/public/g13345_120x120.png"
5476,"Ingolstadt","https://cdn5.wyscout.com/photos/team/public/1116_120x120.png"
33980,"Inhulets","https://cdn5.wyscout.com/photos/team/public/g33980_120x120.png"
36982,"Inhulets II","https://cdn5.wyscout.com/photos/team/public/g36982_120x120.png"
1978,"Inter Bratislava","https://cdn5.wyscout.com/photos/team/public/g1978_120x120.png"
3753,"Inter de Limeira","https://cdn5.wyscout.com/photos/team/public/g3753_120x120.png"
808,"Inter Turku","https://cdn5.wyscout.com/photos/team/public/655_120x120.png"
1046,"Iraklis","https://cdn5.wyscout.com/photos/team/public/438_120x120.png"
6643,"Irtysh","https://cdn5.wyscout.com/photos/team/public/g6643_120x120.png"
2884,"Istanbul Basaksehir","https://cdn5.wyscout.com/photos/team/public/826_120x120.png"
34435,"Istanbul Basaksehir U19","https://cdn5.wyscout.com/photos/team/public/g34435_120x120.png"
30247,"Istanbul Basaksehir U21","https://cdn5.wyscout.com/photos/team/public/g30247_120x120.png"
2226,"Istanbulspor","https://cdn5.wyscout.com/photos/team/public/g2226_120x120.png"
37519,"Istanbulspor U19","https://cdn5.wyscout.com/photos/team/public/g37519_120x120.png"
15003,"Istiqlol","https://cdn5.wyscout.com/photos/team/public/g15003_120x120.png"
634,"Jammerbugt","https://cdn5.wyscout.com/photos/team/public/g634_120x120.png"
4066,"Jelgava","https://cdn5.wyscout.com/photos/team/public/2581_120x120.png"
25545,"Juventus U19","https://cdn5.wyscout.com/photos/team/public/1773_120x120.png"
4702,"JVC Cuijk","https://cdn5.wyscout.com/photos/team/public/g4702_120x120.png"
1358,"Kairat","https://cdn5.wyscout.com/photos/team/public/g1358_120x120.png"
1352,"Kaisar","https://cdn5.wyscout.com/photos/team/public/g1352_120x120.png"
33761,"Kalisz","https://cdn5.wyscout.com/photos/team/public/g33761_120x120.png"
14976,"Kaluga","https://cdn5.wyscout.com/photos/team/public/g14976_120x120.png"
-8811,"Kalush FK","https://cdn5.wyscout.com/photos/team/public/g-8811_120x120.png"
1861,"KAMAZ","https://cdn5.wyscout.com/photos/team/public/1650_120x120.png"
170,"Kapfenberger SV","https://cdn5.wyscout.com/photos/team/public/613_120x120.png"
10991,"Kapfenberger SV II","https://cdn5.wyscout.com/photos/team/public/g10991_120x120.png"
2351,"Karabükspor","https://cdn5.wyscout.com/photos/team/public/1347_120x120.png"
30161,"Karabükspor U19","https://cdn5.wyscout.com/photos/team/public/g30161_120x120.png"
30249,"Karabükspor U21 ","https://cdn5.wyscout.com/photos/team/public/g30249_120x120.png"
2267,"Karpaty","https://cdn5.wyscout.com/photos/team/public/1051_120x120.png"
23110,"Karpaty Lviv U21","https://cdn5.wyscout.com/photos/team/public/g23110_120x120.png"
245,"KAS Eupen","https://cdn5.wyscout.com/photos/team/public/1079_120x120.png"
6900,"Kasimpasa","https://cdn5.wyscout.com/photos/team/public/1252_120x120.png"
20627,"Kasimpasa Res.","https://cdn5.wyscout.com/photos/team/public/g20627_120x120.png"
25612,"Kasimpasa U19","https://cdn5.wyscout.com/photos/team/public/g25612_120x120.png"
30251,"Kasimpasa U21","https://cdn5.wyscout.com/photos/team/public/g30251_120x120.png"
4643,"Katwijk","https://cdn5.wyscout.com/photos/team/public/g4643_120x120.png"
8413,"Kauno Žalgiris","https://cdn5.wyscout.com/photos/team/public/g8413_120x120.png"
2235,"Kayserispor","https://cdn5.wyscout.com/photos/team/public/819_120x120.png"
25613,"Kayserispor U19","https://cdn5.wyscout.com/photos/team/public/g25613_120x120.png"
34609,"Kayserispor U21","https://cdn5.wyscout.com/photos/team/public/g34609_120x120.png"
39860,"Kazanka","https://cdn5.wyscout.com/photos/team/public/g39860_120x120.png"
7284,"Keçiörengücü","https://cdn5.wyscout.com/photos/team/public/g7284_120x120.png"
15145,"Khimik Novomoskovsk","https://cdn5.wyscout.com/photos/team/public/g15145_120x120.png"
1867,"Khimki","https://cdn5.wyscout.com/photos/team/public/1024_120x120.png"
15160,"Khimki II","https://cdn5.wyscout.com/photos/team/public/g15160_120x120.png"
16471,"Kirklarelispor","https://cdn5.wyscout.com/photos/team/public/g16471_120x120.png"
600,"København","https://cdn5.wyscout.com/photos/team/public/284_120x120.png"
24028,"København Res.","https://cdn5.wyscout.com/photos/team/public/g24028_120x120.png"
25985,"København U17","https://cdn5.wyscout.com/photos/team/public/g25985_120x120.png"
22935,"København U19","https://cdn5.wyscout.com/photos/team/public/g22935_120x120.png"
4623,"Kobra Kharkiv","https://cdn5.wyscout.com/photos/team/public/3918_120x120.png"
15130,"Kolomna","https://cdn5.wyscout.com/photos/team/public/g15130_120x120.png"
33977,"Kolos Kovalivka","https://cdn5.wyscout.com/photos/team/public/g33977_120x120.png"
16631,"Koninklijke HFC","https://cdn5.wyscout.com/photos/team/public/g16631_120x120.png"
2223,"Konyaspor","https://cdn5.wyscout.com/photos/team/public/828_120x120.png"
30157,"Konyaspor U19","https://cdn5.wyscout.com/photos/team/public/g30157_120x120.png"
3121,"Korona Kielce","https://cdn5.wyscout.com/photos/team/public/449_120x120.png"
251,"Kortrijk","https://cdn5.wyscout.com/photos/team/public/1067_120x120.png"
25969,"Kortrijk Res.","https://cdn5.wyscout.com/photos/team/public/g25969_120x120.png"
13674,"Kosova","https://cdn5.wyscout.com/photos/team/public/g13674_120x120.png"
4660,"Kozakken Boys","https://cdn5.wyscout.com/photos/team/public/g4660_120x120.png"
879,"KPV","https://cdn5.wyscout.com/photos/team/public/g879_120x120.png"
10610,"Krasnodar","https://cdn5.wyscout.com/photos/team/public/1741_120x120.png"
24541,"Krasnodar II","https://cdn5.wyscout.com/photos/team/public/g24541_120x120.png"
-6498,"Krasnodar III","https://cdn5.wyscout.com/photos/team/public/g-6498_120x120.png"
23173,"Krasnodar U21","https://cdn5.wyscout.com/photos/team/public/g23173_120x120.png"
9057,"Kremin'","https://cdn5.wyscout.com/photos/team/public/4050_120x120.png"
2192,"Kriens","https://cdn5.wyscout.com/photos/team/public/2668_120x120.png"
1848,"Krylya Sovetov","https://cdn5.wyscout.com/photos/team/public/1016_120x120.png"
39841,"Krylya Sovetov II","https://cdn5.wyscout.com/photos/team/public/g39841_120x120.png"
23171,"Krylya Sovetov U21","https://cdn5.wyscout.com/photos/team/public/g23171_120x120.png"
19205,"Krystal","https://cdn5.wyscout.com/photos/team/public/g19205_120x120.png"
227,"KV Oostende","https://cdn5.wyscout.com/photos/team/public/1083_120x120.png"
15129,"Kvant","https://cdn5.wyscout.com/photos/team/public/g15129_120x120.png"
3965,"Lada Tolyatti","https://cdn5.wyscout.com/photos/team/public/g3965_120x120.png"
19140,"Lafnitz","https://cdn5.wyscout.com/photos/team/public/g19140_120x120.png"
3030,"Lamia","https://cdn5.wyscout.com/photos/team/public/g3030_120x120.png"
24602,"Lampang","https://cdn5.wyscout.com/photos/team/public/g24602_120x120.png"
1071,"Larissa","https://cdn5.wyscout.com/photos/team/public/435_120x120.png"
176,"LASK Linz","https://cdn5.wyscout.com/photos/team/public/421_120x120.png"
2952,"Lausanne Sport","https://cdn5.wyscout.com/photos/team/public/1146_120x120.png"
8793,"Le Havre II","https://cdn5.wyscout.com/photos/team/public/4348_120x120.png"
1648,"Legia Warszawa","https://cdn5.wyscout.com/photos/team/public/448_120x120.png"
36659,"Legion Dynamo","https://cdn5.wyscout.com/photos/team/public/g36659_120x120.png"
1707,"Leixões","https://cdn5.wyscout.com/photos/team/public/169_120x120.png"
-8821,"Leningradets","https://cdn5.wyscout.com/photos/team/public/g-8821_120x120.png"
1062,"Levadiakos","https://cdn5.wyscout.com/photos/team/public/440_120x120.png"
22969,"Levadiakos U20","https://cdn5.wyscout.com/photos/team/public/g22969_120x120.png"
2036,"Levante","https://cdn5.wyscout.com/photos/team/public/57_120x120.png"
353,"Levski Sofia","https://cdn5.wyscout.com/photos/team/public/624_120x120.png"
8738,"Liefering","https://cdn5.wyscout.com/photos/team/public/g8738_120x120.png"
7243,"Lienden","https://cdn5.wyscout.com/photos/team/public/g7243_120x120.png"
1592,"Lillestrøm","https://cdn5.wyscout.com/photos/team/public/737_120x120.png"
4645,"Lisse","https://cdn5.wyscout.com/photos/team/public/g4645_120x120.png"
1671,"Lódzki KS","https://cdn5.wyscout.com/photos/team/public/457_120x120.png"
225,"Lokeren","https://cdn5.wyscout.com/photos/team/public/518_120x120.png"
25972,"Lokeren Res.","https://cdn5.wyscout.com/photos/team/public/g25972_120x120.png"
1843,"Lokomotiv Moskva","https://cdn5.wyscout.com/photos/team/public/1012_120x120.png"
-7162,"Lokomotiv Moskva U19","https://cdn5.wyscout.com/photos/team/public/g-7162_120x120.png"
23164,"Lokomotiv Moskva U21","https://cdn5.wyscout.com/photos/team/public/g23164_120x120.png"
268,"Lommel SK","https://cdn5.wyscout.com/photos/team/public/2644_120x120.png"
1860,"Luch Vladivostok","https://cdn5.wyscout.com/photos/team/public/1023_120x120.png"
2517,"Luftëtari Gjirokastër","https://cdn5.wyscout.com/photos/team/public/g2517_120x120.png"
2951,"Lugano","https://cdn5.wyscout.com/photos/team/public/1143_120x120.png"
7073,"Lugo","https://cdn5.wyscout.com/photos/team/public/2704_120x120.png"
39664,"Luki-Energiya","https://cdn5.wyscout.com/photos/team/public/g39664_120x120.png"
2905,"Lusitania FC Lourosa","https://cdn5.wyscout.com/photos/team/public/g2905_120x120.png"
2193,"Luzern","https://cdn5.wyscout.com/photos/team/public/584_120x120.png"
6956,"Lviv","https://cdn5.wyscout.com/photos/team/public/1041_120x120.png"
635,"Lyngby","https://cdn5.wyscout.com/photos/team/public/2527_120x120.png"
25993,"Lyngby U17","https://cdn5.wyscout.com/photos/team/public/g25993_120x120.png"
22934,"Lyngby U19","https://cdn5.wyscout.com/photos/team/public/g22934_120x120.png"
1206,"Maccabi Petah Tikva","https://cdn5.wyscout.com/photos/team/public/1606_120x120.png"
1721,"Mafra","https://cdn5.wyscout.com/photos/team/public/2249_120x120.png"
2818,"Magdeburg","https://cdn5.wyscout.com/photos/team/public/g2818_120x120.png"
977,"Mainz 05","https://cdn5.wyscout.com/photos/team/public/332_120x120.png"
2024,"Málaga","https://cdn5.wyscout.com/photos/team/public/770_120x120.png"
676,"Manchester City","https://cdn5.wyscout.com/photos/team/public/23_120x120.png"
34120,"Manisa BBSK","https://cdn5.wyscout.com/photos/team/public/g34120_120x120.png"
15601,"Mannsdorf","https://cdn5.wyscout.com/photos/team/public/g15601_120x120.png"
1684,"Marítimo","https://cdn5.wyscout.com/photos/team/public/162_120x120.png"
1724,"Marítimo II","https://cdn5.wyscout.com/photos/team/public/g1724_120x120.png"
-8982,"Marítimo U23","https://cdn5.wyscout.com/photos/team/public/g-8982_120x120.png"
23019,"Mariupol' U19","https://cdn5.wyscout.com/photos/team/public/g23019_120x120.png"
4093,"Mashuk-KMV","https://cdn5.wyscout.com/photos/team/public/g4093_120x120.png"
163,"Mattersburg","https://cdn5.wyscout.com/photos/team/public/424_120x120.png"
8717,"Mattersburg II","https://cdn5.wyscout.com/photos/team/public/g8717_120x120.png"
256,"Mechelen","https://cdn5.wyscout.com/photos/team/public/519_120x120.png"
15320,"Melbourne City","https://cdn5.wyscout.com/photos/team/public/2667_120x120.png"
8788,"Mendrisio","https://cdn5.wyscout.com/photos/team/public/g8788_120x120.png"
39566,"Metalist 1925 Kharkiv","https://cdn5.wyscout.com/photos/team/public/g39566_120x120.png"
1864,"Metallurg Lipetsk","https://cdn5.wyscout.com/photos/team/public/1738_120x120.png"
7745,"Metalourg","https://cdn5.wyscout.com/photos/team/public/4230_120x120.png"
36979,"Metalurh Zaporizhya","https://cdn5.wyscout.com/photos/team/public/g36979_120x120.png"
11034,"Middelfart","https://cdn5.wyscout.com/photos/team/public/g11034_120x120.png"
603,"Midtjylland","https://cdn5.wyscout.com/photos/team/public/286_120x120.png"
25980,"Midtjylland U17","https://cdn5.wyscout.com/photos/team/public/g25980_120x120.png"
22932,"Midtjylland U19","https://cdn5.wyscout.com/photos/team/public/g22932_120x120.png"
14860,"Minnesota United","https://cdn5.wyscout.com/photos/team/public/g14860_120x120.png"
6028,"Mirandela","https://cdn5.wyscout.com/photos/team/public/g6028_120x120.png"
2466,"Mjällby","https://cdn5.wyscout.com/photos/team/public/1629_120x120.png"
3970,"Mordovia Saransk","https://cdn5.wyscout.com/photos/team/public/2638_120x120.png"
1687,"Moreirense","https://cdn5.wyscout.com/photos/team/public/2599_120x120.png"
6946,"Mouscron-Péruwelz","https://cdn5.wyscout.com/photos/team/public/g6946_120x120.png"
29961,"Mouscron-Péruwelz Res.","https://cdn5.wyscout.com/photos/team/public/g29961_120x120.png"
3622,"Muharraq","https://cdn5.wyscout.com/photos/team/public/3130_120x120.png"
36724,"Murom","https://cdn5.wyscout.com/photos/team/public/g36724_120x120.png"
1550,"MVV","https://cdn5.wyscout.com/photos/team/public/849_120x120.png"
3694,"Mykolaiv","https://cdn5.wyscout.com/photos/team/public/4054_120x120.png"
39568,"Mykolaiv II","https://cdn5.wyscout.com/photos/team/public/g39568_120x120.png"
19212,"Myr","https://cdn5.wyscout.com/photos/team/public/g19212_120x120.png"
1524,"NAC Breda","https://cdn5.wyscout.com/photos/team/public/146_120x120.png"
1681,"Nacional","https://cdn5.wyscout.com/photos/team/public/164_120x120.png"
1627,"Nacional Asunción","https://cdn5.wyscout.com/photos/team/public/2296_120x120.png"
625,"Næstved","https://cdn5.wyscout.com/photos/team/public/2501_120x120.png"
-6656,"Næstved U19","https://cdn5.wyscout.com/photos/team/public/g-6656_120x120.png"
3073,"Nafpaktiakos","https://cdn5.wyscout.com/photos/team/public/g3073_120x120.png"
889,"Nantes","https://cdn5.wyscout.com/photos/team/public/557_120x120.png"
1956,"Napredak","https://cdn5.wyscout.com/photos/team/public/704_120x120.png"
7738,"Navbahor","https://cdn5.wyscout.com/photos/team/public/4228_120x120.png"
2735,"Nea Salamis","https://cdn5.wyscout.com/photos/team/public/2194_120x120.png"
1528,"NEC","https://cdn5.wyscout.com/photos/team/public/152_120x120.png"
29591,"NEC / OSS U19","https://cdn5.wyscout.com/photos/team/public/g29591_120x120.png"
178,"Neftçi","https://cdn5.wyscout.com/photos/team/public/899_120x120.png"
1877,"Neftekhimik","https://cdn5.wyscout.com/photos/team/public/g1877_120x120.png"
10073,"Nest-Sotra","https://cdn5.wyscout.com/photos/team/public/g10073_120x120.png"
2182,"Neuchâtel Xamax","https://cdn5.wyscout.com/photos/team/public/586_120x120.png"
8719,"Neusiedl","https://cdn5.wyscout.com/photos/team/public/g8719_120x120.png"
27696,"New York City","https://cdn5.wyscout.com/photos/team/public/g27696_120x120.png"
894,"Nice","https://cdn5.wyscout.com/photos/team/public/63_120x120.png"
19203,"Nikopol","https://cdn5.wyscout.com/photos/team/public/g19203_120x120.png"
29493,"Nizhny Novgorod","https://cdn5.wyscout.com/photos/team/public/g29493_120x120.png"
606,"Nordsjælland","https://cdn5.wyscout.com/photos/team/public/289_120x120.png"
25990,"Nordsjælland U17","https://cdn5.wyscout.com/photos/team/public/g25990_120x120.png"
22930,"Nordsjælland U19","https://cdn5.wyscout.com/photos/team/public/g22930_120x120.png"
31411,"NorthEast United","https://cdn5.wyscout.com/photos/team/public/g31411_120x120.png"
4050,"Nosta","https://cdn5.wyscout.com/photos/team/public/1652_120x120.png"
6717,"Nykøbing","https://cdn5.wyscout.com/photos/team/public/g6717_120x120.png"
3369,"Nyva Vinnytsya","https://cdn5.wyscout.com/photos/team/public/4122_120x120.png"
608,"OB","https://cdn5.wyscout.com/photos/team/public/287_120x120.png"
24578,"Obolon'-Brovar","https://cdn5.wyscout.com/photos/team/public/g24578_120x120.png"
-6431,"OC Piddubnogo Kyiv U16","https://cdn5.wyscout.com/photos/team/public/g-6431_120x120.png"
25984,"Odense U17","https://cdn5.wyscout.com/photos/team/public/g25984_120x120.png"
22929,"Odense U19","https://cdn5.wyscout.com/photos/team/public/g22929_120x120.png"
1048,"OFI","https://cdn5.wyscout.com/photos/team/public/439_120x120.png"
267,"OH Leuven","https://cdn5.wyscout.com/photos/team/public/1069_120x120.png"
3519,"Ohod","https://cdn5.wyscout.com/photos/team/public/3523_120x120.png"
1363,"Okzhetpes","https://cdn5.wyscout.com/photos/team/public/g1363_120x120.png"
6957,"Oleksandria","https://cdn5.wyscout.com/photos/team/public/3750_120x120.png"
34336,"Oleksandria U19","https://cdn5.wyscout.com/photos/team/public/g34336_120x120.png"
33834,"Oleksandria U21","https://cdn5.wyscout.com/photos/team/public/g33834_120x120.png"
1713,"Olhanense","https://cdn5.wyscout.com/photos/team/public/1539_120x120.png"
7122,"Olimpik Donetsk","https://cdn5.wyscout.com/photos/team/public/3958_120x120.png"
30749,"Olimpik Donetsk U19","https://cdn5.wyscout.com/photos/team/public/g30749_120x120.png"
29809,"Olimpik Donetsk U21","https://cdn5.wyscout.com/photos/team/public/g29809_120x120.png"
3012,"Oliveirense","https://cdn5.wyscout.com/photos/team/public/1546_120x120.png"
1040,"Olympiakos Piraeus","https://cdn5.wyscout.com/photos/team/public/429_120x120.png"
3078,"Olympiakos Volos","https://cdn5.wyscout.com/photos/team/public/1553_120x120.png"
4049,"Orenburg","https://cdn5.wyscout.com/photos/team/public/3621_120x120.png"
37112,"Orenburg U21","https://cdn5.wyscout.com/photos/team/public/g37112_120x120.png"
11749,"Os Limianos","https://cdn5.wyscout.com/photos/team/public/g11749_120x120.png"
2232,"Osmanlispor FK","https://cdn5.wyscout.com/photos/team/public/824_120x120.png"
4034,"Östersunds FK","https://cdn5.wyscout.com/photos/team/public/g4034_120x120.png"
1693,"Paços de Ferreira","https://cdn5.wyscout.com/photos/team/public/171_120x120.png"
31139,"Padova","https://cdn5.wyscout.com/photos/team/public/g31139_120x120.png"
3852,"Pakhtakor","https://cdn5.wyscout.com/photos/team/public/1531_120x120.png"
5101,"Paksi SE","https://cdn5.wyscout.com/photos/team/public/360_120x120.png"
2939,"Panaitolikos","https://cdn5.wyscout.com/photos/team/public/2346_120x120.png"
25350,"Panaitolikos U20","https://cdn5.wyscout.com/photos/team/public/g25350_120x120.png"
1039,"Panathinaikos","https://cdn5.wyscout.com/photos/team/public/431_120x120.png"
1044,"Panionios","https://cdn5.wyscout.com/photos/team/public/434_120x120.png"
1041,"PAOK","https://cdn5.wyscout.com/photos/team/public/437_120x120.png"
37534,"PAOK U19","https://cdn5.wyscout.com/photos/team/public/g37534_120x120.png"
